#{"t_start": 1729511790.5134616, "env_id": "CarRacingCustomTest-v0"}
r,l,t
125877.808974,1000,95465.555647
141922.795834,1000,95534.682254
145062.011697,1000,95682.56739
113597.061668,1000,95784.582474
107608.270336,1000,95860.511975
164988.708419,1000,95929.95475
245788.018764,1000,96018.073046
159193.65979,1000,114251.950094
117634.461717,1000,114344.340355
44842.348266,1000,114507.68699
137740.866446,1000,114611.028937
124537.194391,1000,114722.518855
87597.596229,1000,114828.005912
120334.685431,1000,114942.532574
84920.827753,1000,115054.372363
159926.884012,1000,115244.376116
161048.417435,1000,115345.207595
163493.77634,1000,115460.644869
95371.003839,1000,115573.06515
119973.362275,1000,115681.66469
113321.864918,1000,115795.055674
133262.358387,1000,115988.904624
164239.716877,1000,116092.241908
118794.216847,1000,116200.224178
141301.098612,1000,116333.480318
138136.398211,1000,116469.250506
171805.559217,1000,116606.563648
163559.477839,1000,116831.454941
136511.672015,1000,116965.356313
173280.518764,1000,117105.529949
81765.991737,1000,117240.970894
158408.476779,1000,117370.8225
62136.572223,1000,117499.145614
228957.492448,1000,117596.35102
184273.85818,1000,117756.394514
141399.33549,1000,117847.910526
179743.77634,1000,117953.182689
148806.176659,1000,118061.301033
124333.067308,1000,118155.421582
160255.930852,1000,118254.002795
140405.518764,1000,118412.129452
137722.591035,1000,118504.996085
134338.297402,1000,118599.147217
177593.6243,1000,118689.753338
188819.264316,1000,118786.373748
110560.349147,1000,118881.891726
112606.890237,1000,119037.111928
164228.855266,1000,119126.730871
51016.315978,1000,119234.376997
174048.752709,1000,119325.440018
167403.106483,1000,119414.330048
99748.565876,1000,119508.534295
151174.597711,1000,119666.155414
161302.698899,1000,119763.264436
107316.307737,1000,119856.674871
151403.867821,1000,119949.141783
113669.586162,1000,120025.32912
149973.77416,1000,120095.823856
142499.228955,1000,120167.230101
116575.542275,1000,120295.516395
169977.720257,1000,120383.334503
121472.936797,1000,120459.110515
197503.658902,1000,120538.555241
129707.811152,1000,120612.180168
126350.711072,1000,120692.631127
195133.053729,1000,120819.768982
157281.655128,1000,120902.207088
133356.943845,1000,120983.781099
174372.100397,1000,121062.791044
143483.608118,1000,121141.064615
114747.728909,1000,121218.634486
136538.500692,1000,121350.490856
140650.446879,1000,121428.320235
160622.244116,1000,121507.957953
121038.767063,1000,121588.068871
146026.604623,1000,121667.87057
166022.185431,1000,121746.546355
151780.198251,1000,121878.558825
171977.542574,1000,121957.476395
126200.070046,1000,122035.327015
178589.787471,1000,122114.810017
45599.67344,1000,122189.248312
192959.685431,1000,122269.212732
180954.250648,1000,122346.829746
